,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,MeanWorkingTime
2441,2442,2.0,1.0,3.0,40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,1,Male,1,Healthcare Representative,Married,23230,2.0,Y,16,8,1,18.0,2,1,0,0,3,3,34073.401031
2442,2443,2.0,1.0,4.0,24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Female,1,Research Scientist,Divorced,14160,1.0,Y,15,8,1,6.0,3,6,1,2,2,3,22257.296485
2443,2444,3.0,2.0,3.0,46,No,Travel_Rarely,Research & Development,6,3,Medical,1,Male,4,Sales Executive,Single,46150,6.0,Y,12,8,0,19.0,3,10,0,9,2,3,27000.123146
2444,2445,4.0,3.0,3.0,35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,1,Laboratory Technician,Married,24610,2.0,Y,20,8,1,17.0,4,7,0,7,3,4,25779.846562
2445,2446,2.0,4.0,2.0,30,No,Travel_Rarely,Sales,9,4,Marketing,1,Male,1,Laboratory Technician,Married,87220,1.0,Y,17,8,1,10.0,3,10,0,8,3,3,24850.094756
2446,2447,3.0,2.0,1.0,47,No,Non-Travel,Research & Development,3,2,Life Sciences,1,Female,2,Sales Executive,Married,39550,7.0,Y,12,8,1,4.0,5,1,0,0,3,3,25277.439039
2447,2448,3.0,4.0,2.0,46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,3,Sales Executive,Divorced,99570,4.0,Y,20,8,0,13.0,1,10,0,3,3,4,34716.290005
2448,2449,2.0,1.0,3.0,36,Yes,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Manufacturing Director,Divorced,33760,5.0,Y,20,8,0,16.0,3,2,2,2,3,4,36703.079058
2449,2450,1.0,2.0,3.0,32,Yes,Travel_Rarely,Research & Development,26,3,Medical,1,Female,2,Research Director,Single,88230,6.0,Y,13,8,2,10.0,3,0,0,0,3,3,24095.418718
2450,2451,3.0,2.0,1.0,23,No,Travel_Rarely,Sales,6,4,Life Sciences,1,Male,3,Manufacturing Director,Single,103220,1.0,Y,14,8,2,3.0,2,3,1,2,3,3,15004.609672
2451,2452,4.0,4.0,2.0,31,No,Travel_Frequently,Sales,3,3,Marketing,1,Male,2,Sales Executive,Single,46210,2.0,Y,18,8,1,9.0,3,5,1,4,3,3,20370.589023
2452,2453,4.0,4.0,3.0,39,No,Non-Travel,Research & Development,3,3,Life Sciences,1,Female,2,Manufacturing Director,Married,109760,1.0,Y,11,8,0,9.0,3,9,5,8,2,3,36281.628782
2453,2454,4.0,3.0,1.0,32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,1,Male,1,Research Scientist,Married,36600,3.0,Y,11,8,2,10.0,0,4,0,2,2,3,23263.654967
2454,2455,2.0,2.0,2.0,40,No,Travel_Rarely,Sales,6,3,Life Sciences,1,Male,3,Manufacturing Director,Single,104820,1.0,Y,11,8,1,21.0,6,21,12,8,2,3,23878.38161
2455,2456,3.0,3.0,4.0,45,No,Travel_Rarely,Research & Development,19,4,Medical,1,Male,1,Sales Representative,Married,71190,4.0,Y,15,8,0,9.0,2,5,0,3,3,3,27855.361364
2456,2457,4.0,1.0,3.0,30,No,Travel_Frequently,Sales,9,3,Life Sciences,1,Male,1,Research Director,Single,95820,0.0,Y,12,8,1,10.0,2,9,0,7,3,3,13016.009299
2457,2458,1.0,4.0,3.0,24,No,Travel_Frequently,Sales,3,4,Marketing,1,Male,1,Sales Executive,Married,45080,0.0,Y,11,8,1,3.0,5,2,2,1,3,3,20478.79218
2458,2459,3.0,4.0,2.0,30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,1,Human Resources,Divorced,22070,6.0,Y,14,8,0,6.0,4,4,1,2,3,3,23105.966041
2459,2460,1.0,3.0,3.0,31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Laboratory Technician,Married,77560,1.0,Y,15,8,2,6.0,3,5,0,2,4,3,27552.580385
2460,2461,3.0,4.0,2.0,27,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,1,Manager,Single,66940,1.0,Y,13,8,1,6.0,2,6,1,4,2,3,21804.907311
2461,2462,2.0,2.0,3.0,29,Yes,Travel_Rarely,Sales,4,3,Marketing,1,Male,5,Research Scientist,Single,36910,1.0,Y,13,8,0,2.0,3,2,2,2,3,3,24337.015213
2462,2463,4.0,3.0,4.0,29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Female,1,Sales Executive,Single,23770,8.0,Y,21,8,1,10.0,2,3,0,2,3,4,31505.678674
2463,2464,3.0,1.0,3.0,30,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,3,Sales Executive,Divorced,23130,2.0,Y,11,8,0,12.0,5,7,1,7,3,3,27368.438429
2464,2465,4.0,4.0,3.0,34,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,2,Healthcare Representative,Married,176650,0.0,Y,11,8,0,6.0,5,5,1,2,2,3,31441.446659
2465,2466,4.0,2.0,2.0,33,No,Non-Travel,Research & Development,2,4,Medical,1,Male,1,Sales Representative,Single,25960,8.0,Y,14,8,1,13.0,4,11,1,7,3,3,19865.505206
2466,2467,4.0,4.0,4.0,49,No,Travel_Rarely,Sales,3,4,Marketing,1,Male,1,Sales Executive,Single,47280,3.0,Y,11,8,1,8.0,4,5,0,4,3,3,24036.474776
2467,2468,1.0,1.0,2.0,33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Executive,Single,43020,2.0,Y,13,8,0,11.0,3,0,0,0,1,3,27985.394742
2468,2469,3.0,2.0,2.0,38,No,Travel_Frequently,Research & Development,28,3,Medical,1,Male,1,Healthcare Representative,Married,29790,4.0,Y,12,8,1,9.0,3,6,0,5,3,3,27189.519846
2469,2470,1.0,3.0,3.0,31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1,Male,2,Laboratory Technician,Married,168850,2.0,Y,14,8,2,10.0,2,1,0,0,3,3,17853.017468
2470,2471,4.0,1.0,3.0,29,No,Travel_Rarely,Research & Development,3,4,Other,1,Female,2,Sales Representative,Divorced,55930,1.0,Y,13,8,1,1.0,3,1,0,0,3,3,20830.262586
2471,2472,3.0,3.0,3.0,30,No,Travel_Rarely,Research & Development,2,1,Medical,1,Male,1,Sales Representative,Married,104450,3.0,Y,18,8,1,10.0,3,7,1,7,3,3,23252.948044
2472,2473,2.0,2.0,3.0,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,1,Laboratory Technician,Single,87400,2.0,Y,11,8,1,12.0,2,7,0,7,3,3,19863.938426
2473,2474,2.0,4.0,3.0,38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1,Female,1,Manufacturing Director,Married,25140,3.0,Y,11,8,0,15.0,2,1,1,0,2,3,32144.753541
2474,2475,3.0,3.0,3.0,43,Yes,Travel_Frequently,Research & Development,1,4,Other,1,Male,3,Sales Executive,Married,76550,9.0,Y,12,8,1,6.0,3,1,0,0,3,3,27961.997321
2475,2476,2.0,2.0,2.0,42,No,Travel_Rarely,Human Resources,1,3,Other,1,Female,1,Healthcare Representative,Divorced,174650,8.0,Y,13,8,1,7.0,3,5,0,4,3,3,23100.773318
2476,2477,3.0,,3.0,55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Female,1,Sales Executive,Married,73510,8.0,Y,20,8,1,34.0,3,1,0,0,3,4,27061.589071
2477,2478,4.0,2.0,2.0,33,No,Non-Travel,Research & Development,14,3,Other,1,Male,1,Research Scientist,Divorced,108200,5.0,Y,12,8,0,11.0,2,9,1,7,3,3,21865.744288
2478,2479,3.0,1.0,,41,No,Travel_Rarely,Research & Development,5,3,Medical,1,Male,1,Sales Representative,Divorced,121690,1.0,Y,19,8,0,5.0,2,5,0,4,3,3,17521.128605
2479,2480,4.0,3.0,3.0,34,No,Non-Travel,Research & Development,7,4,Medical,1,Female,1,Research Scientist,Divorced,196260,1.0,Y,21,8,0,15.0,5,15,0,7,2,4,28265.767896
2480,2481,1.0,3.0,2.0,53,No,Non-Travel,Research & Development,10,4,Medical,1,Male,2,Healthcare Representative,Married,20700,4.0,Y,13,8,2,27.0,2,3,0,2,4,3,13384.994788
2481,2482,2.0,4.0,3.0,43,No,Travel_Rarely,Sales,16,2,Marketing,1,Female,1,Laboratory Technician,Single,67820,0.0,Y,16,8,1,10.0,2,9,1,8,3,3,20571.256524
2482,2483,4.0,4.0,3.0,34,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,5,Sales Executive,Single,77790,5.0,Y,12,8,1,6.0,2,2,2,2,3,3,27074.409611
2483,2484,2.0,2.0,3.0,21,Yes,Travel_Rarely,Sales,1,2,Marketing,1,Male,5,Healthcare Representative,Single,27910,1.0,Y,14,8,0,1.0,3,1,1,0,4,3,26949.323875
2484,2485,4.0,3.0,3.0,38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,2,Sales Executive,Married,32010,1.0,Y,11,8,1,5.0,3,5,0,4,2,3,22855.60403
2485,2486,3.0,1.0,3.0,22,Yes,Travel_Rarely,Research & Development,1,3,Other,1,Male,4,Research Scientist,Married,49680,1.0,Y,14,8,0,1.0,3,1,0,0,3,3,29788.482824
2486,2487,1.0,4.0,3.0,31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1,Male,5,Sales Executive,Married,131200,1.0,Y,12,8,2,13.0,6,12,5,7,2,3,25777.257668
2487,2488,1.0,3.0,3.0,51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Female,1,Manager,Married,40330,2.0,Y,14,8,0,15.0,2,2,2,2,3,3,23780.286725
2488,2489,2.0,2.0,3.0,37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,2,Sales Executive,Married,32910,1.0,Y,16,8,3,5.0,2,5,0,3,2,3,28904.53852
2489,2490,3.0,4.0,3.0,46,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,1,Sales Representative,Divorced,42720,7.0,Y,13,8,0,24.0,3,2,2,2,4,3,35051.185709
2490,2491,4.0,1.0,3.0,36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1,Female,4,Research Scientist,Married,50560,7.0,Y,12,8,0,15.0,2,12,5,7,2,3,16194.427424
2491,2492,3.0,2.0,2.0,44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,1,Male,1,Research Scientist,Divorced,28440,1.0,Y,12,8,0,6.0,2,5,2,3,4,3,31411.712288
2492,2493,3.0,2.0,2.0,37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,1,Male,2,Sales Executive,Divorced,27030,2.0,Y,14,8,0,19.0,2,10,4,7,3,3,21362.157767
2493,2494,3.0,4.0,3.0,35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Male,2,Research Scientist,Single,19040,1.0,Y,22,8,1,10.0,4,10,7,7,3,4,29660.20844
2494,2495,4.0,1.0,3.0,33,No,Travel_Rarely,Research & Development,8,5,Medical,1,Male,2,Laboratory Technician,Married,82240,6.0,Y,19,8,0,14.0,3,10,7,6,3,3,23479.33158
2495,2496,3.0,4.0,4.0,28,No,Travel_Rarely,Sales,9,3,Medical,1,Female,2,Sales Executive,Married,47660,1.0,Y,12,8,0,5.0,3,5,0,3,3,3,25671.432774
2496,2497,3.0,3.0,3.0,39,No,Travel_Rarely,Sales,3,4,Marketing,1,Female,2,Laboratory Technician,Single,26100,7.0,Y,12,8,0,9.0,2,4,2,2,2,3,23684.856864
2497,2498,2.0,2.0,3.0,46,No,Non-Travel,Research & Development,9,2,Life Sciences,1,Male,2,Manufacturing Director,Single,57310,8.0,Y,17,8,0,6.0,2,2,2,2,3,3,23805.760842
2498,2499,3.0,1.0,2.0,40,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Research Director,Married,25390,4.0,Y,12,8,1,7.0,3,4,0,2,3,3,23941.887199
2499,2500,2.0,1.0,2.0,42,No,Travel_Rarely,Research & Development,7,4,Other,1,Female,2,Laboratory Technician,Married,57140,5.0,Y,11,8,0,10.0,2,0,0,0,3,3,23524.850588
2500,2501,2.0,4.0,3.0,35,No,Non-Travel,Sales,10,1,Life Sciences,1,Female,2,Research Director,Divorced,43230,2.0,Y,18,8,3,15.0,3,7,1,7,3,3,22760.309016
2501,2502,1.0,2.0,3.0,38,No,Non-Travel,Sales,6,4,Marketing,1,Male,3,Sales Executive,Divorced,73360,5.0,Y,11,8,0,13.0,3,11,3,8,3,3,27765.07302
2502,2503,4.0,1.0,2.0,34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Male,1,Manufacturing Director,Married,134990,4.0,Y,23,8,2,11.0,2,7,0,7,4,4,27892.782794
2503,2504,4.0,1.0,1.0,37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,1,Male,1,Laboratory Technician,Single,137580,1.0,Y,11,8,1,10.0,5,10,0,8,3,3,21115.222282
2504,2505,3.0,4.0,3.0,39,No,Travel_Frequently,Research & Development,2,1,Medical,1,Male,2,Healthcare Representative,Divorced,51550,2.0,Y,18,8,1,7.0,3,2,2,2,2,3,22663.737196
2505,2506,1.0,3.0,2.0,43,No,Non-Travel,Human Resources,8,5,Medical,1,Female,3,Sales Executive,Single,22580,4.0,Y,18,8,0,7.0,2,3,1,2,3,3,24838.662711
2506,2507,2.0,2.0,1.0,41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,3,Research Scientist,Single,35970,3.0,Y,13,8,1,11.0,2,3,1,2,1,3,27670.616213
2507,2508,3.0,3.0,4.0,41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,1,Male,3,Laboratory Technician,Divorced,25150,0.0,Y,18,8,0,23.0,2,22,13,5,2,3,36035.476639
2508,2509,1.0,3.0,3.0,30,No,Travel_Rarely,Sales,26,3,Marketing,1,Female,2,Manager,Single,44200,9.0,Y,11,8,0,9.0,3,7,0,2,3,3,24343.398675
2509,2510,4.0,2.0,3.0,26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,1,Female,3,Sales Executive,Married,65780,0.0,Y,15,8,2,6.0,3,5,1,4,2,3,30166.421132
2510,2511,4.0,2.0,4.0,46,Yes,Travel_Rarely,Research & Development,10,3,Medical,1,Male,1,Sales Executive,Married,44220,4.0,Y,11,8,1,13.0,2,9,3,7,3,3,27936.213454
2511,2512,3.0,4.0,3.0,40,No,Travel_Rarely,Sales,27,2,Medical,1,Female,3,Sales Executive,Divorced,102740,4.0,Y,18,8,0,12.0,3,5,0,3,3,3,22555.738838
2512,2513,2.0,3.0,3.0,34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Laboratory Technician,Married,53430,1.0,Y,14,8,0,10.0,5,10,4,8,2,3,25666.797353
2513,2514,2.0,2.0,2.0,58,No,Non-Travel,Research & Development,2,4,Medical,1,Male,1,Laboratory Technician,Divorced,23760,4.0,Y,12,8,1,37.0,3,16,14,14,3,3,22686.473112
2514,2515,2.0,3.0,4.0,35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1,Female,3,Manufacturing Director,Married,53460,0.0,Y,14,8,0,6.0,3,5,0,3,2,3,25578.382499
2515,2516,3.0,2.0,3.0,47,No,Travel_Rarely,Research & Development,19,5,Medical,1,Female,2,Research Scientist,Divorced,28270,8.0,Y,14,8,1,28.0,3,22,14,10,3,3,36752.240958
2516,2517,2.0,1.0,3.0,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Manager,Divorced,199430,2.0,Y,13,8,1,15.0,3,7,7,7,3,3,26351.384846
2517,2518,4.0,4.0,2.0,54,No,Travel_Rarely,Sales,27,4,Medical,1,Male,1,Research Scientist,Married,31310,4.0,Y,14,8,0,14.0,3,7,1,7,2,3,25485.688668
2518,2519,1.0,1.0,3.0,31,No,Travel_Frequently,Sales,8,4,Other,1,Female,3,Manufacturing Director,Married,25520,2.0,Y,18,8,0,9.0,2,3,2,2,3,3,26897.834373
2519,2520,3.0,1.0,3.0,28,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,3,Manager,Married,44770,1.0,Y,15,8,0,3.0,6,3,1,2,3,3,25623.098854
2520,2521,2.0,4.0,2.0,38,No,Travel_Rarely,Research & Development,19,3,Medical,1,Female,2,Manufacturing Director,Married,64740,2.0,Y,13,8,2,20.0,3,4,0,3,1,3,33368.765742
2521,2522,3.0,4.0,3.0,26,No,Travel_Rarely,Sales,8,3,Marketing,1,Female,1,Healthcare Representative,Single,30330,1.0,Y,12,8,0,5.0,2,5,1,2,2,3,21180.353929
2522,2523,1.0,3.0,3.0,58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,1,Female,1,Sales Representative,Married,29360,2.0,Y,13,8,1,23.0,3,2,2,2,3,3,32910.151738
2523,2524,2.0,3.0,1.0,18,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,3,Sales Representative,Single,186060,1.0,Y,24,8,2,0.0,4,0,0,0,3,4,26814.449486
2524,2525,4.0,1.0,3.0,31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,3,Laboratory Technician,Married,21680,0.0,Y,14,8,1,2.0,2,1,0,0,3,3,20786.097362
2525,2526,1.0,1.0,3.0,29,Yes,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Manager,Divorced,28530,4.0,Y,14,8,1,4.0,5,2,2,0,2,3,30724.217961
2526,2527,3.0,3.0,4.0,45,No,Non-Travel,Sales,1,4,Technical Degree,1,Male,1,Research Scientist,Married,170480,4.0,Y,15,8,0,10.0,3,8,5,7,2,3,25908.301818
2527,2528,4.0,2.0,3.0,36,No,Travel_Rarely,Sales,2,3,Technical Degree,1,Female,5,Laboratory Technician,Married,22900,4.0,Y,11,8,0,15.0,5,1,0,0,3,3,37906.695638
2528,2529,1.0,4.0,3.0,43,No,Travel_Frequently,Sales,8,3,Medical,1,Male,1,Research Director,Married,36000,1.0,Y,23,8,0,7.0,2,7,7,7,3,4,25616.738663
2529,2530,4.0,4.0,2.0,27,No,Travel_Frequently,Sales,8,4,Life Sciences,1,Male,5,Research Scientist,Single,21070,0.0,Y,13,8,0,6.0,2,5,0,2,3,3,33850.827584
2530,2531,4.0,4.0,4.0,29,No,Travel_Frequently,Research & Development,6,2,Medical,1,Male,1,Human Resources,Married,41150,1.0,Y,11,8,0,11.0,1,11,3,10,3,3,27256.418032
2531,2532,4.0,4.0,4.0,32,No,Travel_Frequently,Sales,9,4,Life Sciences,1,Male,4,Sales Executive,Single,43270,8.0,Y,13,8,0,4.0,4,0,0,0,3,3,22877.602729
2532,2533,3.0,3.0,2.0,42,No,Non-Travel,Research & Development,11,3,Medical,1,Male,1,Manager,Married,178560,3.0,Y,18,8,0,10.0,2,6,3,3,3,3,22505.162694
2533,2534,2.0,3.0,3.0,47,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Female,5,Manager,Single,31960,4.0,Y,14,8,1,7.0,3,2,2,0,2,3,21369.74894
2534,2535,4.0,4.0,2.0,46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1,Female,1,Laboratory Technician,Divorced,190810,3.0,Y,21,8,0,12.0,2,9,4,7,3,4,24775.902829
2535,2536,3.0,4.0,3.0,28,No,Non-Travel,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Divorced,89660,1.0,Y,16,8,1,3.0,3,3,2,2,2,3,20702.322107
2536,2537,4.0,3.0,3.0,29,No,Travel_Rarely,Research & Development,16,3,Medical,1,Female,1,Manufacturing Director,Divorced,22100,8.0,Y,11,8,1,11.0,4,7,1,6,3,3,28607.183866
2537,2538,4.0,3.0,3.0,42,No,Travel_Rarely,Sales,2,4,Medical,1,Female,2,Research Director,Single,45390,4.0,Y,17,8,1,8.0,5,0,0,0,3,3,24209.44987
2538,2539,3.0,2.0,2.0,32,Yes,Travel_Rarely,Research & Development,1,1,Medical,1,Male,2,Laboratory Technician,Single,27410,7.0,Y,11,8,0,7.0,3,2,2,2,3,3,36369.768554
2539,2540,1.0,1.0,3.0,46,No,Travel_Rarely,Research & Development,23,1,Life Sciences,1,Male,2,Laboratory Technician,Divorced,34910,2.0,Y,14,8,0,25.0,0,19,2,8,3,3,27608.924148
2540,2541,2.0,3.0,3.0,27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Female,5,Research Scientist,Married,45410,1.0,Y,14,8,2,9.0,4,9,5,8,4,3,24547.524197
2541,2542,4.0,2.0,3.0,29,No,Travel_Rarely,Research & Development,1,2,Medical,1,Male,3,Sales Executive,Married,26780,1.0,Y,25,8,1,1.0,3,1,0,0,3,4,13387.303399
2542,2543,1.0,3.0,3.0,43,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Manufacturing Director,Married,73790,7.0,Y,13,8,2,21.0,3,16,6,14,2,3,21573.114648
2543,2544,4.0,2.0,3.0,48,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Manager,Married,62720,4.0,Y,14,8,0,29.0,3,22,12,9,2,3,21476.31878
2544,2545,4.0,4.0,2.0,29,Yes,Travel_Frequently,Research & Development,13,2,Life Sciences,1,Female,1,Laboratory Technician,Single,52200,1.0,Y,17,8,0,1.0,3,1,1,0,2,3,29592.317743
2545,2546,3.0,2.0,3.0,46,Yes,Travel_Rarely,Research & Development,4,4,Medical,1,Female,2,Sales Representative,Married,27430,5.0,Y,25,8,1,14.0,1,8,0,7,4,4,27264.89095
2546,2547,4.0,1.0,2.0,27,No,Travel_Frequently,Research & Development,16,4,Medical,1,Male,3,Healthcare Representative,Married,49980,0.0,Y,20,8,2,8.0,3,7,7,3,3,4,26788.920792
2547,2548,4.0,4.0,3.0,39,No,Travel_Rarely,Research & Development,2,3,Technical Degree,1,Male,3,Healthcare Representative,Divorced,102520,8.0,Y,13,8,1,7.0,3,2,2,2,3,3,21560.85277
2548,2549,2.0,4.0,4.0,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Human Resources,Married,27810,8.0,Y,13,8,1,19.0,2,5,0,4,3,3,22579.004439
2549,2550,2.0,2.0,3.0,28,No,Travel_Rarely,Research & Development,29,2,Life Sciences,1,Male,2,Laboratory Technician,Married,68520,1.0,Y,18,8,1,1.0,2,1,0,0,4,3,24588.357681
2550,2551,2.0,4.0,2.0,30,Yes,Travel_Rarely,Sales,12,4,Life Sciences,1,Female,2,Sales Executive,Single,49500,1.0,Y,12,8,2,1.0,3,1,0,0,3,3,26130.97675
2551,2552,4.0,2.0,3.0,22,Yes,Travel_Rarely,Research & Development,16,2,Life Sciences,1,Female,2,Laboratory Technician,Single,35790,1.0,Y,19,8,3,1.0,3,1,0,0,3,3,35771.639702
2552,2553,2.0,3.0,3.0,36,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Male,1,Sales Executive,Married,131910,1.0,Y,14,8,1,10.0,2,10,1,7,2,3,32666.115832
2553,2554,2.0,3.0,3.0,31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,5,Manager,Divorced,103770,1.0,Y,14,8,0,10.0,2,10,0,2,3,3,26152.780693
2554,2555,3.0,4.0,3.0,34,No,Travel_Rarely,Sales,14,2,Technical Degree,1,Female,1,Sales Executive,Married,22350,2.0,Y,14,8,1,9.0,2,5,1,0,3,3,28114.093455
2555,2556,4.0,1.0,3.0,29,No,Travel_Rarely,Research & Development,5,5,Life Sciences,1,Female,1,Sales Executive,Single,105020,3.0,Y,12,8,0,11.0,4,3,1,2,2,3,21105.57513
2556,2557,4.0,1.0,3.0,37,No,Travel_Rarely,Research & Development,7,2,Medical,1,Male,1,Manufacturing Director,Married,20110,5.0,Y,13,8,0,16.0,4,5,0,4,4,3,21381.891786
2557,2558,4.0,2.0,3.0,35,No,Travel_Rarely,Sales,2,1,Technical Degree,1,Male,2,Laboratory Technician,Married,18590,0.0,Y,25,8,1,4.0,2,3,0,2,2,4,36866.355469
2558,2559,2.0,4.0,2.0,45,No,Travel_Rarely,Research & Development,3,3,Medical,1,Female,2,Sales Executive,Married,37600,0.0,Y,14,8,1,10.0,2,9,3,8,2,3,24590.428182
2559,2560,2.0,4.0,2.0,36,No,Travel_Frequently,Research & Development,5,3,Medical,1,Female,4,Manufacturing Director,Single,177790,1.0,Y,17,8,1,10.0,5,10,0,8,1,3,22119.243456
2560,2561,1.0,1.0,3.0,40,No,Travel_Rarely,Research & Development,3,3,Other,1,Male,1,Sales Executive,Divorced,68330,2.0,Y,13,8,0,22.0,3,19,11,16,3,3,10998.534866
2561,2562,2.0,3.0,2.0,26,No,Travel_Rarely,Research & Development,26,2,Life Sciences,1,Male,2,Human Resources,Married,68120,1.0,Y,13,8,0,1.0,2,1,1,0,2,3,31868.703088
2562,2563,1.0,3.0,2.0,27,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,Male,2,Manufacturing Director,Single,51710,0.0,Y,20,8,1,9.0,1,8,0,7,2,4,25404.622508
2563,2564,4.0,4.0,3.0,48,No,Travel_Frequently,Research & Development,2,3,Life Sciences,1,Male,2,Research Director,Divorced,197400,3.0,Y,14,8,0,24.0,2,22,4,7,4,3,22756.45222
2564,2565,2.0,1.0,3.0,44,No,Travel_Rarely,Sales,1,2,Medical,1,Male,4,Manager,Married,187110,2.0,Y,12,8,1,10.0,0,2,2,2,3,3,25567.955292
2565,2566,4.0,1.0,3.0,34,Yes,Non-Travel,Research & Development,27,2,Life Sciences,1,Female,1,Sales Representative,Married,36920,1.0,Y,12,8,1,5.0,5,5,3,0,3,3,35732.539158
2566,2567,1.0,4.0,3.0,56,Yes,Travel_Rarely,Human Resources,1,2,Medical,1,Female,5,Sales Executive,Single,25590,1.0,Y,21,8,0,5.0,3,4,1,0,3,4,24316.739497
2567,2568,3.0,2.0,1.0,36,No,Travel_Rarely,Research & Development,13,3,Technical Degree,1,Female,3,Healthcare Representative,Married,25170,2.0,Y,14,8,0,12.0,3,4,1,3,3,3,24782.391488
2568,2569,,2.0,3.0,41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,1,Sales Executive,Married,66230,5.0,Y,18,8,0,14.0,3,5,1,4,3,3,22528.094359
2569,2570,3.0,1.0,4.0,42,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,Married,182650,9.0,Y,12,8,1,18.0,4,13,5,7,3,3,23384.396867
2570,2571,3.0,4.0,3.0,31,No,Travel_Rarely,Sales,9,4,Life Sciences,1,Female,1,Sales Executive,Divorced,161240,2.0,Y,23,8,1,8.0,2,5,1,4,2,4,30054.47162
2571,2572,4.0,4.0,2.0,34,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,Female,3,Laboratory Technician,Married,25850,3.0,Y,12,8,0,9.0,5,4,0,1,3,3,31234.90365
2572,2573,1.0,3.0,2.0,31,No,Travel_Rarely,Sales,25,2,Life Sciences,1,Female,3,Manufacturing Director,Divorced,182130,8.0,Y,21,8,2,4.0,3,2,2,2,4,4,15380.277016
2573,2574,3.0,4.0,3.0,26,No,Travel_Frequently,Sales,16,2,Life Sciences,1,Male,2,Healthcare Representative,Married,83800,0.0,Y,14,8,0,8.0,3,7,7,7,4,3,20879.676788
2574,2575,2.0,3.0,3.0,45,No,Travel_Frequently,Research & Development,8,4,Life Sciences,1,Female,2,Manager,Single,29940,4.0,Y,18,8,1,12.0,2,4,0,3,3,3,27663.503982
